0,15100,长江干流,60111300,螺山,1745517600000,5,21.24
0,15100,长江干流,60111300,螺山,1745521200000,5,21.26
0,15100,长江干流,60111300,螺山,1745524800000,6,21.26
0,15200,长江干流,60111300,螺山,1745528400000,5,21.27
0,15200,长江干流,60111300,螺山,1745535600000,5,21.28
0,15200,长江干流,60111300,螺山,1745542800000,5,21.3
0,15100,长江干流,60111300,螺山,1745546400000,5,21.31
0,15100,长江干流,60111300,螺山,1745550000000,5,21.32
0,15200,长江干流,60111300,螺山,1745553600000,6,21.32
0,15200,长江干流,60111300,螺山,1745557200000,6,21.32
0,15200,长江干流,60111300,螺山,1745560800000,5,21.33
0,15200,长江干流,60111300,螺山,1745564400000,5,21.34
0,15200,长江干流,60111300,螺山,1745568000000,6,21.34
0,15200,长江干流,60111300,螺山,1745571600000,5,21.35
0,15200,长江干流,60111300,螺山,1745575200000,5,21.37
0,15300,长江干流,60111300,螺山,1745578800000,6,21.37
0,15300,长江干流,60111300,螺山,1745582400000,5,21.38
0,15300,长江干流,60111300,螺山,1745586000000,6,21.38
0,15300,长江干流,60111300,螺山,1745589600000,5,21.39
0,15400,长江干流,60111300,螺山,1745593200000,6,21.39
0,15400,长江干流,60111300,螺山,1745596800000,5,21.4
0,15400,长江干流,60111300,螺山,1745600400000,5,21.41
0,15400,长江干流,60111300,螺山,1745604000000,5,21.42
0,15400,长江干流,60111300,螺山,1745607600000,5,21.43
0,15500,长江干流,60111300,螺山,1745611200000,6,21.43
0,15400,长江干流,60111300,螺山,1745614800000,5,21.45
0,15400,长江干流,60111300,螺山,1745618400000,5,21.46
0,15500,长江干流,60111300,螺山,1745622000000,6,21.46
0,15500,长江干流,60111300,螺山,1745629200000,5,21.47
0,15500,长江干流,60111300,螺山,1745632800000,6,21.47
0,15500,长江干流,60111300,螺山,1745636400000,5,21.48
0,15500,长江干流,60111300,螺山,1745640000000,5,21.49
0,15500,长江干流,60111300,螺山,1745643600000,6,21.49
0,15400,长江干流,60111300,螺山,1745647200000,5,21.5
0,15500,长江干流,60111300,螺山,1745650800000,6,21.5
0,15400,长江干流,60111300,螺山,1745654400000,5,21.51
0,15500,长江干流,60111300,螺山,1745658000000,4,21.5
0,15500,长江干流,60111300,螺山,1745661600000,5,21.51
0,15500,长江干流,60111300,螺山,1745665200000,6,21.51
0,15400,长江干流,60111300,螺山,1745668800000,5,21.52
0,15400,长江干流,60111300,螺山,1745672400000,6,21.52
0,15400,长江干流,60111300,螺山,1745676000000,6,21.52
0,15400,长江干流,60111300,螺山,1745679600000,6,21.52
0,15400,长江干流,60111300,螺山,1745683200000,6,21.52
0,15400,长江干流,60111300,螺山,1745686800000,6,21.52
0,15300,长江干流,60111300,螺山,1745690400000,6,21.52
0,15300,长江干流,60111300,螺山,1745694000000,6,21.52
0,15300,长江干流,60111300,螺山,1745697600000,6,21.52
